,importance,stddev,p_value,n,p99_high,p99_low
piPC4,-0.0011508914874928111,0.00012803579996842657,0.9979499453281043,3,-0.00041723215530823125,-0.001884550819677391
AXp-4dv,-0.001153509849166993,0.00016187043865984293,0.9967499454551547,3,-0.00022597428523182155,-0.0020810454131021646
Mv,-0.0011587057247555526,0.0003412693574206628,0.9861406752150776,3,0.0007968055378916627,-0.0031142169874027676
EState_VSA1,-0.0011610754047015615,0.0006351708860915335,0.9565282984124902,3,0.0024785242090620647,-0.004800675018465188
n5AHRing,-0.0011698183644106575,0.001862154674237476,0.8048958047851191,3,0.00950053442021958,-0.011840171149040894
Xpc-5dv,-0.0011767894890158577,0.00043718994639193985,0.9784714206716186,3,0.001328357385427219,-0.003681936363458934
NaaS,-0.0011788014229583421,0.0006055918847265775,0.96107938610479,3,0.002291307232858743,-0.004648910078775427
naRing,-0.0012204646748156616,0.0004758907795445405,0.9764365433477764,3,0.0015064422652709744,-0.003947371614902297
BCUTZ-1h,-0.0012238269397200074,0.0004654438237968383,0.9775072179444102,3,0.0014432177854305627,-0.0038908716648705776
NsssCH,-0.001233924163447549,0.0009874519551088176,0.9185695306766024,3,0.004424285041541539,-0.006892133368436637
BCUTp-1l,-0.0012468757835173057,0.0005519060691979575,0.970232512271518,3,0.0019156071959012665,-0.004409358762935878
C2SP2,-0.0012523636632137958,0.00033262594583053696,0.9886419814407561,3,0.0006536198925219782,-0.00315834721894957
BCUTv-1h,-0.0012608153228053458,0.0005656837211798782,0.9694887018647607,3,0.0019806151303246424,-0.004502245775935334
VSA_EState2,-0.0012938572131326875,0.0025986733263880127,0.7603142595769744,3,0.013596829123609537,-0.016184543549874912
ATSC4dv,-0.0012962345686722647,0.0009972406721268565,0.9233966105965118,3,0.00441806507033738,-0.0070105342076819096
ATSC6s,-0.0012984621573248016,0.0006873444639442833,0.958964919572815,3,0.002640097843256947,-0.005237022157906551
AATS1p,-0.0013003608169211607,0.0022643917974339922,0.7876439398932503,3,0.011674855289193967,-0.01427557692303629
AATS8Z,-0.0013065887884294858,0.00046426898037205556,0.9801985130323253,3,0.0013537239536143275,-0.003966901530473299
ATSC8are,-0.0013220171139899373,0.0007541112921825326,0.9532506817493813,3,0.0029991242164185946,-0.005643158444398469
ATS5i,-0.0013415784204170074,0.0005681536761524351,0.9725471239128275,3,0.0019140051486082148,-0.004597161989442229
AATS5p,-0.0013501870971714958,3.256763249580061e-05,0.9999030591321876,3,-0.0011635709514248062,-0.0015368032429181853
HybRatio,-0.0013513392420253512,0.000469468100285221,0.9810222957087935,3,0.001338765033670621,-0.004041443517721323
nBase,-0.0013565157829857528,0.000826826188341517,0.9476295415493288,3,0.003381289966038722,-0.006094321532010227
IC2,-0.0013695979575222283,0.00013544870792511152,0.9983778359086144,3,-0.0005934618407009424,-0.0021457340743435143
n9FAHRing,-0.0013776892708115367,0.002090417039419951,0.8140450973835704,3,0.010600632179175925,-0.013356010720798997
nARing,-0.001383060276546777,0.0012281939672893372,0.9047916640114004,3,0.005654627355012746,-0.008420747908106301
nAromAtom,-0.001384667339787334,0.0005378427526152904,0.9766048154111474,3,0.0016972312760791363,-0.004466565955653804
ETA_shape_x,-0.001387311694623324,0.0005025083467972641,0.9794704441717821,3,0.001492116857542332,-0.00426674024678898
MATS2v,-0.0014073946226079344,0.00040098873521871015,0.9869960073178085,3,0.0008903152973257463,-0.003705104542541615
NdO,-0.001411946848048351,0.0009090486664326962,0.9425746527176198,3,0.003797002818394621,-0.006620896514491323
MATS4are,-0.0014277008862569514,0.0014273210055598228,0.8873395564412012,3,0.00675100675652946,-0.009606408529043363
SIC2,-0.0014284961773953775,0.0008348425812629673,0.9512572367501845,3,0.003355244392036597,-0.006212236746827352
ETA_dEpsilon_D,-0.0014418437379358033,0.0044196561424793045,0.6855167540026317,3,0.023883276070558724,-0.026766963546430333
GATS2d,-0.0014734130518568127,0.00021764405900824042,0.9964026175197128,3,-0.0002262884583813709,-0.0027205376453322545
AATSC3c,-0.0014871109090682417,0.002182376866937589,0.8203707472120656,3,0.011018150550362177,-0.013992372368498662
MATS2se,-0.0014976657798275357,0.0006460787749751552,0.9716005020795608,3,0.002204437246855563,-0.005199768806510634
GATS5s,-0.00151109659500126,0.0007669213043665806,0.9619103734665498,3,0.0028834475257717047,-0.005905640715774225
JGI8,-0.001514565469800555,0.0008542779089524459,0.9541524124341437,3,0.0033805416825478203,-0.00640967262214893
AATS6i,-0.0015242267112554424,0.0009102921535518749,0.9494161443192464,3,0.00369184827427533,-0.006740301696786215
MATS4s,-0.0015399276298972235,0.0039477475535102885,0.7155384848997668,3,0.021081103632108328,-0.024160958891902777
ATSC8se,-0.0015431395649890451,0.0011522775680154406,0.9269113759776363,3,0.005059538680079514,-0.008145817810057604
AETA_beta_ns,-0.0015538473428033568,0.00048085716860938704,0.984764608763956,3,0.0012015175573661825,-0.004309212242972896
nBondsA,-0.0015568766791960176,0.0003356807817176527,0.9924275034933897,3,0.0003666114249350294,-0.0034803647833270644
AATSC4se,-0.0015660630990171898,0.0023051636480023677,0.819802617139575,3,0.0116427802321967,-0.014774906430231079
ATSC2dv,-0.0016134727215265654,0.002597636284865236,0.8027250209079956,3,0.01327127125228876,-0.01649821669534189
ETA_beta_ns,-0.001616806275314353,0.0004972864242883861,0.9849417474790532,3,0.0012327000817970455,-0.004466312632425752
GATS2dv,-0.0016332637059212063,0.0007359033657741837,0.9692522329378945,3,0.002583544187022886,-0.005850071598865299
AATS0v,-0.0016386723627666022,0.0008130370782348897,0.9634173394627044,3,0.003020120256221252,-0.006297464981754456
JGI7,-0.0016502878480210148,0.0010299289076875439,0.9454956427011739,3,0.004251319005671242,-0.007551894701713272
SsssCH,-0.001657750175209416,0.001531690688198887,0.8991538442789746,3,0.00711900732304066,-0.010434507673459492
AATSC3p,-0.0016699895989726137,0.00152922449623037,0.9004467880093247,3,0.00709263634581267,-0.010432615543757897
nAromBond,-0.0016732447241345854,0.0007428330335826882,0.9700707850754353,3,0.002583270933808844,-0.005929760382078015
GATS2m,-0.001676947413274843,0.0018890990399483701,0.8680036332050846,3,0.009147799574839625,-0.012501694401389311
AATS4dv,-0.001682939435652342,0.0006124934794845071,0.9792864175092322,3,0.0018267161234711607,-0.005192594994775845
AATS2m,-0.0016880282523726124,0.0005149337529281248,0.9851769322837568,3,0.0012625992548223194,-0.0046386557595675445
GATS2s,-0.0016994730794975081,0.0016245831852250512,0.8941524243075308,3,0.00760956872790657,-0.011008514886901586
GATS2Z,-0.0017015775914335969,0.002163099072837851,0.8469084253629064,3,0.010693219970019121,-0.014096375152886316
VSA_EState1,-0.0017142263726567613,0.0010145016979141539,0.9501956277099535,3,0.004098980858253369,-0.007527433603566892
GATS2v,-0.0017154129873638846,0.0008073696732077937,0.9667238016108111,3,0.0029109047723391134,-0.006341730747066883
AATS3p,-0.0017175175935204938,0.0003314300215480068,0.993906952101977,3,0.00018161318345589561,-0.0036166483704968833
GATS8are,-0.0017381682770280331,0.001185868815666637,0.9368000358953746,3,0.00505699154214012,-0.008533328096196186
nBondsKD,-0.0017401934184419303,0.0006620262867164609,0.9774946004182555,3,0.00205329061899767,-0.005533677455881531
AATSC8dv,-0.0017403087334800411,0.0013556818454014347,0.9218921792334296,3,0.006027898577266206,-0.009508516044226287
GATS8se,-0.0017675818169988755,0.0014752598520545175,0.913181637169489,3,0.006685820732318911,-0.010220984366316662
ATSC4pe,-0.0017729560183529964,0.0009419715138074228,0.9586989079408478,3,0.0036246452144840097,-0.007170557251190002
AATS8v,-0.0017827346210427624,0.0005472683100933661,0.9849969659159261,3,0.0013531734844081653,-0.00491864272649369
SMR_VSA6,-0.0017863941025859642,0.0013625997481649117,0.9244191453497821,3,0.006021453558146942,-0.00959424176331887
BCUTare-1l,-0.0018738872936590045,0.0005628583503364413,0.9856090680180046,3,0.0013513534712222218,-0.005099128058540231
AATS4v,-0.0018855859370908723,0.0005494464835952108,0.9864221577939138,3,0.0012628033440713771,-0.005033975218253122
PEOE_VSA12,-0.0019142975035831105,0.0014155748883024264,0.9280312540507093,3,0.00619710358474784,-0.01002569859191406
Mp,-0.0019467019818699323,0.0014718287298818977,0.9254607053281243,3,0.006487039856908859,-0.010380443820648724
PEOE_VSA9,-0.0019468627994036665,0.002004336853701546,0.8827391826179698,3,0.00953820964066576,-0.013431935239473095
FCSP3,-0.001952636673247558,0.0005883702957498693,0.9855216724642523,3,0.0014187903679670113,-0.005324063714462127
NaaaC,-0.0019566337935318736,0.0007592900222146252,0.9766460760708728,3,0.0023941822342491603,-0.006307449821312908
SMR_VSA5,-0.001979604196083599,0.00046949991504115327,0.9908808616261968,3,0.0007106823816919222,-0.00466989077385912
AATS3Z,-0.001983909319310325,0.00030770677887621904,0.996038191551347,3,-0.00022071535360178784,-0.003747103285018862
BCUTpe-1l,-0.001989055043391752,0.0007119623489540969,0.9799238022474646,3,0.00209056816826495,-0.006068678255048454
AATSC4are,-0.0019956038489730523,0.0029824406096852036,0.8169238099592566,3,0.015094111578441769,-0.019085319276387874
PEOE_VSA8,-0.002004656670884527,0.002917785288924813,0.8219229039214321,3,0.01471457659870455,-0.018723889940473602
SlogP_VSA2,-0.002022964213252839,0.0021047005455770156,0.8810662017323035,3,0.01003720331096566,-0.014083131737471338
EState_VSA9,-0.0020333332400251924,0.002938646192553457,0.8232560374063943,3,0.014805435320699112,-0.018872101800749497
AATS3dv,-0.002053524833142547,0.0004250697220115953,0.9930082690638484,3,0.000382171811544449,-0.004489221477829543
MATS2s,-0.002053755630855821,0.0020380403221323343,0.8884846682730457,3,0.009624441420824841,-0.013731952682536484
AATS2dv,-0.0020665906930370883,0.000670381668110103,0.9833337693853551,3,0.0017747706063473627,-0.005907951992421539
SsssN,-0.002073678544317096,0.0010001924187060542,0.9652233188083948,3,0.003657534929921495,-0.007804892018555687
JGI5,-0.0020872730467549707,0.0019772809773165698,0.8955003268568789,3,0.009242766221301902,-0.013417312314811842
MATS3c,-0.0021327749158456255,0.002084640976999264,0.8908021889528747,3,0.00981244905594228,-0.01407799888763353
AATS4Z,-0.0021590713286786523,0.0002715656313420694,0.9973839530441923,3,-0.0006029701461669026,-0.0037151725111904017
MATS8Z,-0.0021701172033760097,0.0014527860572716576,0.9387356039502001,3,0.0061545080096333995,-0.010494742416385419
BIC2,-0.0022045637544069185,0.0007783642611877425,0.9804350081688729,3,0.0022555497779032955,-0.006664677286717133
AETA_dBeta,-0.002209379223315581,0.0010478513391615183,0.9662610644372274,3,0.0037949251502075562,-0.008213683596838718
AATS4m,-0.0022103182866990054,0.0005925739945415023,0.9884348949539143,3,0.0011851964147553962,-0.005605832988153407
MATS2are,-0.002233727447277456,0.0015066344317021423,0.9379744411453158,3,0.00639945492266491,-0.010866909817219822
AATSC2are,-0.002253464518125322,0.001921173182897411,0.910366885307628,3,0.008755070865908014,-0.013261999902158659
BCUTp-1h,-0.002264111171369043,0.00043513327987182714,0.9939554156186238,3,0.00022925077584239712,-0.004757473118580484
BIC5,-0.0023095951307446163,0.0029651507899152276,0.8451289173444174,3,0.014681047712055898,-0.01930023797354513
AATS7se,-0.002313587064250333,0.0015188580855410624,0.9406828231250685,3,0.006389638197715429,-0.011016812326216095
AATSC4s,-0.0023265297151343622,0.0066055296362803615,0.6980432808927727,3,0.035523887612472195,-0.04017694704274092
AATSC2s,-0.002363329799823973,0.0017464392383931158,0.9281087044689678,3,0.007643960705303531,-0.012370620304951478
AATS3m,-0.0023830701967907744,0.0002372369757324294,0.9983564068938329,3,-0.0010236760177544091,-0.0037424643758271394
ETA_dEpsilon_B,-0.002385055722408732,0.0012413989604223028,0.9601689787428848,3,0.0047282979841534265,-0.009498409428970891
VSA_EState9,-0.002398979872148469,0.0015926993033516749,0.9395702911737,3,0.006727363756399056,-0.011525323500695994
AATS4s,-0.002447972776614201,0.0005315372229789183,0.9923226788735765,3,0.0005977944551922515,-0.0054937400084206535
MATS2Z,-0.0024840731915645917,0.002634368249380617,0.8779884045068866,3,0.012611149012267868,-0.01757929539539705
AATSC2m,-0.002498198011704811,0.002173189188825423,0.9076390352700091,3,0.009954417033287139,-0.01495081305669676
BCUTc-1h,-0.0025223554245958533,0.0006065133757917894,0.9906334792509968,3,0.0009530334772124634,-0.00599774432640417
AATSC2Z,-0.002589965710240912,0.002911022732712996,0.8683853720113989,3,0.01409051736232947,-0.019270448782811294
nAHRing,-0.002736188174454831,0.0008269079142667939,0.9854396577075719,3,0.0020020858731843714,-0.0074744622220940336
ATSC4are,-0.0028452593920466063,0.0015449562165087845,0.9570909069082288,3,0.0060075110544828975,-0.01169802983857611
MATS2pe,-0.0028653832963546253,0.0018466597762936449,0.9424785262647369,3,0.007716182004770663,-0.013446948597479915
TopoShapeIndex,-0.002870624249917612,0.0010429909405535109,0.9793515805648023,3,0.0031058295005939843,-0.008847078000429208
AATSC2se,-0.002919535703395204,0.0019053413214847974,0.941263111218191,3,0.00799828135908993,-0.013837352765880339
AATSC8m,-0.0029606654444954694,0.0014059993653565632,0.9661816871489619,3,0.005095866835490374,-0.011017197724481313
MATS2m,-0.0030051601080997767,0.0028887829129938705,0.8933190815944019,3,0.013547886331223792,-0.019558206547423344
AATSC3i,-0.0030288882148423366,0.002827175637753424,0.8976744069423244,3,0.01317114170549386,-0.019228918135178533
SssssC,-0.00304139439809481,0.0002532442214992973,0.9988484573958085,3,-0.0015902769257113438,-0.004492511870478276
MINsssCH,-0.0030597700625516846,0.0015345231526371357,0.9627093915293101,3,0.005733217771032062,-0.01185275789613543
GATS2i,-0.0031307270544953894,0.0007581922624202564,0.9905026148184186,3,0.00121379868792925,-0.007475252796920028
NaasC,-0.003207125327992203,0.00020081462806741034,0.9993478353790356,3,-0.002056435240085834,-0.004357815415898572
ATSC4se,-0.00328180697545181,0.001686341491317493,0.9610645951465707,3,0.006381116774469947,-0.012944730725373567
NsssN,-0.0033771107150895783,0.00016041754064016455,0.9996243596559204,3,-0.0024579004179244228,-0.004296321012254734
AATSC2pe,-0.00339488005951627,0.0028524975098208074,0.9123000274131557,3,0.012950246995802495,-0.019740007114835034
AATS0p,-0.003598965994283221,0.0009191766411754964,0.9894706489355108,3,0.0016680180905647409,-0.008865950079131182
SlogP_VSA11,-0.0036983836264753802,0.00039653530302870364,0.998094973630769,3,-0.0014261923668480764,-0.005970574886102684
ATSC4s,-0.0038245949869030924,0.0038012543163773145,0.8882443434884801,3,0.01795701378115125,-0.02560620375495743
SMR_VSA9,-0.003844488225280829,0.0027730394459671162,0.9308341526238312,3,0.012045335312756405,-0.019734311763318062
BCUTdv-1l,-0.0038462713011588137,0.0020360334503752306,0.9589649441480208,3,0.007820426152804181,-0.015512968755121807
MATS3i,-0.004149130133624131,0.0031979428608586787,0.9231764609690727,3,0.014175437090859899,-0.02247369735810816
SaaaC,-0.004804335225457497,0.0007174544796674557,0.9963241230876887,3,-0.0006932414957704714,-0.008915428955144522
PEOE_VSA11,-0.005090487117931697,0.0020424682347337433,0.9751518915004386,3,0.0066130823639827165,-0.016794056599846112
MATS2dv,-0.005148552592777504,0.003046135282978252,0.9502192824916998,3,0.01230614037594542,-0.02260324556150043
MAXssssC,-0.005344901126706751,0.002028940928968762,0.9775861431646746,3,0.006281155393081133,-0.016970957646494634
AATSC0p,-0.0058848082970723485,0.0033016641822246145,0.9545735475614697,3,0.01303409360088113,-0.024803710195025825
AATSC2dv,-0.00596565041189175,0.0028728894446392833,0.9653211467820905,3,0.010496324691274286,-0.022427625515057784
BCUTd-1l,-0.006280735738920036,0.005218249060807532,0.9137760019957948,3,0.023620410050530623,-0.036181881528370693
C2SP3,-0.007284874410279141,0.0034415623590895485,0.9664977379283467,3,0.012435659554938947,-0.02700540837549723
MINssssC,-0.008751704504695423,0.0030438239567284918,0.9809822364684848,3,0.008689744308304822,-0.02619315331769567
C3SP3,-0.00990791997327245,0.000583691237770593,0.9994225727312341,3,-0.0065633044531572555,-0.013252535493387644
